"first_name","personLabel","countryLabel","Gender","Perc","NTimes","country_code"
"nuna","nuna młodziejowska-szczurkiewiczowa","Poland","Woman",100,1,"PL"
"octave","octave klaba","Poland","Man",100,1,"PL"
"oda","oda schottmüller","Poland","Woman",100,1,"PL"
"oded","oded brandwein","Poland","Man",100,1,"PL"
"odo","odo dobrowolski","Poland","Man",100,1,"PL"
"oksana","oksana kot","Poland","Woman",100,1,"PL"
"oktawia","oktawia nowacka","Poland","Woman",100,5,"PL"
"oktawian","oktawian pilecki","Poland","Man",100,6,"PL"
"oktawiusz","oktawiusz jurewicz","Poland","Man",100,2,"PL"
"ola","ola obarska","Poland","Woman",100,1,"PL"
"olaf","olaf olszewski","Poland","Man",100,12,"PL"
"olav","jarosław olav horbańczuk","Poland","Man",100,1,"PL"
"oleg","oleg a. barski","Poland","Man",100,7,"PL"
"oleh","oleh klyus","Poland","Man",100,2,"PL"
"olek","olek czyz","Poland","Man",100,3,"PL"
"oleksandr","oleksandr malynovskyi","Poland","Man",100,4,"PL"
"oleksii","ołeksij tereszczenko","Poland","Man",100,2,"PL"
"olena","olena stepaniv","Poland","Woman",100,2,"PL"
"olga","kami","Poland","Woman",100,129,"PL"
"olgierd","jacek kurski","Poland","Man",100,60,"PL"
"olha","olha basarab","Poland","Woman",100,1,"PL"
"olimpia","olimpia ajakaiye","Poland","Woman",100,5,"PL"
"olivia","olivia różański","Poland","Woman",100,7,"PL"
"oliwia","oliwia krupińska","Poland","Woman",100,21,"PL"
"oliwier","oliwier bednarek","Poland","Man",100,1,"PL"
"oliwiusz","mariusz jużyniec","Poland","Man",100,1,"PL"
"omar","kamil omar kuraszkiewicz","Poland","Man",100,2,"PL"
"omelian","omelian koval","Poland","Man",100,1,"PL"
"omer","omer senior","Poland","Man",100,1,"PL"
"onufry","wacław świątkowski","Poland","Man",100,3,"PL"
"orest","orest maciuk","Poland","Man",100,2,"PL"
"orestes","orestes kowalski","Poland","Man",100,1,"PL"
"orion","mariusz orion jędrysek","Poland","Man",100,1,"PL"
"oscar","oscar lewicki","Poland","Man",100,2,"PL"
"osias","oscar zehngut","Poland","Man",100,1,"PL"
"osip","osip kozlovsky","Poland","Man",100,1,"PL"
"oskar","oskar stanisław czarnik","Poland","Man",100,52,"PL"
"osman","osman achmatowicz","Poland","Man",100,2,"PL"
"ossip","józef sękowski","Poland","Man",100,2,"PL"
"ostap","ostap dłuski","Poland","Man",100,1,"PL"
"oswald","oswald madecki","Poland","Man",100,10,"PL"
"otmar","otmar lazarski","Poland","Man",100,1,"PL"
"otolia","otolia kraszewska","Poland","Woman",100,1,"PL"
"otto","otto schier","Poland","Man",100,10,"PL"
"ottokar","ottokar brzoza-brzezina","Poland","Man",100,1,"PL"
"otton","otton weiland","Poland","Man",100,17,"PL"
"otylia","otylia kokocińska","Poland","Woman",100,3,"PL"
"pablo","juan pablo vaulet","Poland","Man",100,2,"PL"
"pacyfik","antoni pacyfik dydycz","Poland","Man",100,1,"PL"
"pal","pål andre czwartek","Poland","Man",100,1,"PL"
"paltiel","philip birnbaum","Poland","Man",100,1,"PL"
"pantaleon","pantaleon szyndler","Poland","Man",100,2,"PL"
"paolo","paolo morawski","Poland","Man",100,1,"PL"
"paraska","paraska korolyuk","Poland","Woman",100,1,"PL"
"parys","parys filippi","Poland","Man",100,1,"PL"
"pascal","pascal brodnicki","Poland","Man",100,2,"PL"
"pati","pati yang","Poland","Woman",100,1,"PL"
"patricia","patricia banks","Poland","Woman",100,2,"PL"
"patrick","patrick dytko","Poland","Man",100,5,"PL"
"patrycja","patrycja łydżba","Poland","Woman",100,107,"PL"
"patrycjusz","artur zajkowicz","Poland","Man",100,8,"PL"
"patryk","patryk procek","Poland","Man",100,98,"PL"
"paul","paul zielinski","Poland","Man",100,32,"PL"
"paula","paula bzura","Poland","Woman",100,14,"PL"
"paulin","paulino frydman","Poland","Man",100,5,"PL"
"paulina","małgorzata kitowska-łysiak","Poland","Woman",100,243,"PL"
"paulo","gralak","Poland","Man",100,1,"PL"
"paulus","piotr wysz radoliński","Poland","Man",100,1,"PL"
"pavel","pavel douglas","Poland","Man",100,6,"PL"
"pavlo","pavlo bazylevskyi","Poland","Man",100,1,"PL"
"pawel","paweł siedlecki","Poland","Man",100,15,"PL"
"pedro","pedro luiz napoleão chernoviz","Poland","Man",100,2,"PL"
"pelagia","pelagia rek","Poland","Woman",100,5,"PL"
"peregrine","peregrine of opole","Poland","Man",100,1,"PL"
"perez","peretz hirschbein","Poland","Man",100,1,"PL"
"pesah","pesach kaplan","Poland","Man",100,1,"PL"
"pete","pete banaszak","Poland","Man",100,1,"PL"
"peter","peter-eberhard müllensiefen","Poland","Man",100,33,"PL"
"petr","petr shelokhonov","Poland","Man",100,7,"PL"
"petras","petras maksimavičius","Poland","Man",100,1,"PL"
"petro","petro yatsyk","Poland","Man",100,6,"PL"
"petronia","petronia łobacz","Poland","Woman",100,1,"PL"
"petrus","petrus dunajski","Poland","Man",100,1,"PL"
"philip","philip friedman","Poland","Man",100,4,"PL"
"philipp","pinhas huett","Poland","Man",100,1,"PL"
"philippe","philippe tłokiński","Poland","Man",100,1,"PL"
"pia","ewelina grywalska","Poland","Woman",100,3,"PL"
"pierre","piotr semenenko","Poland","Man",100,4,"PL"
"pierre edouard","peter edward baranowski","Poland","Man",100,1,"PL"
"pietro","pietro isvalies","Poland","Man",100,1,"PL"
"pinchas","pinchas burstein","Poland","Man",100,5,"PL"
"pinkus","pinkus szenicer","Poland","Man",100,1,"PL"
"piotr","piotr kartawik","Poland","Man",99.954954954955,2220,"PL"
"pius","henryk sienkiewicz","Poland","Man",100,5,"PL"
"placyd","placyd dziwiński","Poland","Man",100,1,"PL"
"pnina","pnina frymer-greenspan","Poland","Woman",100,1,"PL"
"pola","pola borusewicz","Poland","Woman",100,7,"PL"
"polikarp","polikarp sikorsky","Poland","Man",100,3,"PL"
"polina","polina stasińska","Poland","Woman",100,1,"PL"
"povilas","povilas dilys","Poland","Man",100,1,"PL"
"prakseda","marcella sembrich","Poland","Woman",100,2,"PL"
"przeclaw","preczlaw of pogarell","Poland","Man",100,2,"PL"
"przemysl","przemysł ii","Poland","Man",100,1,"PL"
"przemyslaw","przemysław woźniak","Poland","Man",100,409,"PL"
"przemyslawa","przemyslawa jarosz-chobot","Poland","Woman",100,2,"PL"
"r.","r. smiljanic","Poland","Man",100,1,"PL"
"rachel","rachel zilberberg","Poland","Woman",100,7,"PL"
"rachela","rachela pacanowska-krengel","Poland","Woman",100,6,"PL"
"radek","radek łukasiewicz","Poland","Man",100,6,"PL"
"radomir","alan puckowski","Poland","Man",100,4,"PL"
"radoslaw","radosław baran","Poland","Man",100,1,"PL"
"radoslawa","radosława wróbel","Poland","Woman",100,1,"PL"
"radzislaw","radzisław mierzyński","Poland","Man",100,2,"PL"
"radzislawa","radzisława gortat","Poland","Woman",100,1,"PL"
"rafael","rafael f. scharf","Poland","Man",100,8,"PL"
"rafal","rafał szlązak","Poland","Man",100,525,"PL"
"raimundas","raimundas alekna","Poland","Man",100,1,"PL"
"rainer","rainer kuchta","Poland","Man",100,1,"PL"
"raisa","raisa borowska","Poland","Woman",100,1,"PL"
"rajmund","rajmund świtała","Poland","Man",100,47,"PL"
"rajnold","rajnold przezdziecki","Poland","Man",100,3,"PL"
"ralph","ralph modjeski","Poland","Man",100,1,"PL"
"ramona","ramona nagabczynski","Poland","Woman",100,1,"PL"
"ran","ran binyamin","Poland","Man",100,1,"PL"
"raoul","raoul koczalski","Poland","Man",100,1,"PL"
"raphael","raphael remstedt","Poland","Man",100,5,"PL"
"rascislau","rostislaw wygranienko","Poland","Man",100,1,"PL"
"raul","raoul koczalski","Poland","Man",100,1,"PL"
"rayan","rayan bettahar","Poland","Man",100,1,"PL"
"raymond","raymond kopa","Poland","Man",100,4,"PL"
"regimantas","regimantas čiupaila","Poland","Man",100,1,"PL"
"regina","regina zimoń","Poland","Woman",98.3870967741936,62,"PL"
"reinhold","reinhold gamert","Poland","Man",100,3,"PL"
"remigiusz","remigiusz golis","Poland","Man",100,47,"PL"
"rena","rena mirecka","Poland","Woman",100,2,"PL"
"renard","renard czajkowski","Poland","Man",100,1,"PL"
"renata","renata wiertelak","Poland","Woman",99.5689655172414,232,"PL"
"renate","renate von natzmer","Poland","Woman",100,2,"PL"
"renatus","renatus leonard nkwande","Poland","Man",100,1,"PL"
"rene","rené fleischer","Poland","Man",100,5,"PL"
"restytut","restytut staniewicz","Poland","Man",100,1,"PL"
"reuven","reuven zygielbaum","Poland","Man",100,1,"PL"
"rezso","rudolf patkoló","Poland","Man",100,1,"PL"
"riad","riad haidar","Poland","Man",100,1,"PL"
"ricardo","ricardo de jaxa malachowski","Poland","Man",100,2,"PL"
"riccardo","riccardo campa","Poland","Man",100,2,"PL"
"richard","richard krawczyk","Poland","Man",100,13,"PL"
"rimantas","rimantas remeika","Poland","Man",100,1,"PL"
"rinat","rinat mardanshin","Poland","Man",100,1,"PL"
"rita","edeltrauda helios-rybicka","Poland","Woman",100,9,"PL"
"riwa","riwa mirski","Poland","Woman",100,1,"PL"
"rob","rob darken","Poland","Man",100,1,"PL"
"robert","robert zaborski","Poland","Man",100,611,"PL"
"robertas","robert adolfo chodasiewicz","Poland","Man",100,1,"PL"
"roberto","roberto zywica","Poland","Man",100,3,"PL"
"roch","roch sygitowicz","Poland","Man",100,7,"PL"
"rochus","rochus nastula","Poland","Man",100,1,"PL"
"roderyk","roderyk lange","Poland","Man",100,2,"PL"
"rodolfo","rodolpho barteczko","Poland","Man",100,1,"PL"
"rodrigo","samuel pereira","Poland","Man",100,1,"PL"
"rodryg","rodryg ramlau","Poland","Man",100,1,"PL"
"roger","hubert czerniuk","Poland","Man",100,10,"PL"
"roksana","roksana węgiel","Poland","Woman",100,14,"PL"
"roland","roland dobosz","Poland","Man",100,14,"PL"
"romain","romain gary","Poland","Man",100,2,"PL"
"roman","roman młodkowski","Poland","Man",99.8527245949926,679,"PL"
"romana","romana hałat","Poland","Woman",100,27,"PL"
"romanas","roman szwojnicki","Poland","Man",100,1,"PL"
"romuald","jan olędzki","Poland","Man",100,193,"PL"
"romualda","romualda kuźmińska","Poland","Woman",100,8,"PL"
"romualdas","romualdas sikorskis","Poland","Man",100,2,"PL"
"ron","ron jaworski","Poland","Man",100,1,"PL"
"ronald","ronald mehlich","Poland","Man",100,1,"PL"
"ronnie","ronnie jamroży","Poland","Man",100,1,"PL"
"rory","rory rawlyk","Poland","Man",100,1,"PL"
"rosalia","rosalia romaniec","Poland","Woman",100,1,"PL"
"rosalie","rosalie ścibor-rylska","Poland","Woman",100,1,"PL"
"rosalyn","rosalyn orenstein","Poland","Woman",100,1,"PL"
"roscislaw","rościsław choynowski","Poland","Man",100,8,"PL"
"rose","rose schwartz","Poland","Woman",100,1,"PL"
"rosette","rosette wolczak","Poland","Woman",100,1,"PL"
"roslaw","rosław szaybo","Poland","Man",100,1,"PL"
"ross","john r. bourne","Poland","Man",100,1,"PL"
"rostyslav","rostislaw wygranienko","Poland","Man",100,1,"PL"
"roxana","roxana trojanowska","Poland","Woman",100,1,"PL"
"roza","roza simchowicz","Poland","Woman",100,2,"PL"
"rozalia","halina zborowska","Poland","Woman",100,17,"PL"
"rozka","rozka korczak","Poland","Woman",100,1,"PL"
"ruben","rubén wolkowyski","Poland","Man",100,1,"PL"
"rudolf","rudolf dreszer","Poland","Man",100,67,"PL"
"rudolph","rudolph loewenstein","Poland","Man",100,1,"PL"
"rudy","rudy mrw","Poland","Man",100,1,"PL"
"rufin","rufin kominek","Poland","Man",100,3,"PL"
"rufina","rufina ludwiczak","Poland","Woman",100,1,"PL"
"rune","rune holta","Poland","Man",100,1,"PL"
"rut","katarzyna boni","Poland","Woman",100,1,"PL"
"ruta","ruta pragier","Poland","Woman",100,8,"PL"
"ruth","ruth kötsch","Poland","Woman",100,6,"PL"
"ryksa","richeza of poland, queen of castile","Poland","Woman",100,1,"PL"
"ryszard","ryszard pilarczyk","Poland","Man",100,1013,"PL"
"ryszarda","ryszarda racewicz","Poland","Woman",100,9,"PL"
"ryta","ryta dziemianowicz","Poland","Woman",100,1,"PL"
"saba","saba zuzanna krasoczko","Poland","Woman",100,1,"PL"
"sabina","sabina zimering","Poland","Woman",100,41,"PL"
"sabine","sabine kalter","Poland","Woman",100,1,"PL"
"sabrina","sabrina malgorzata raszczyk","Poland","Woman",100,1,"PL"
"sadok","sadok barącz","Poland","Man",100,1,"PL"
"sala","sala kirschner","Poland","Woman",100,2,"PL"
"salim","salim touahri","Poland","Man",100,1,"PL"
"salomea","salomea kowalczyk","Poland","Woman",100,13,"PL"
"salomon","salomon łastik","Poland","Man",100,20,"PL"
"sam","sam waynberg","Poland","Man",100,3,"PL"
"samanta","jowita samanta niczyporuk","Poland","Woman",100,3,"PL"
"sambor","sambor grucza","Poland","Man",100,3,"PL"
"samo","samo chalupka","Poland","Man",100,1,"PL"
"samuel","samuel klein","Poland","Man",100,40,"PL"
"sancja","sancja szymkowiak","Poland","Woman",100,1,"PL"
"sandra","sandra mrozinska","Poland","Woman",100,35,"PL"
"sara","sara ćwik","Poland","Woman",100,16,"PL"
"sarah","veronik skorupka","Poland","Woman",100,6,"PL"
"sasha","oleksandra sidorenko","Poland","Woman",100,1,"PL"
"sasza","sasha blonder","Poland","Man",100,1,"PL"
"saturnin","saturnin osiński","Poland","Man",100,6,"PL"
"saul","saul barkali","Poland","Man",100,1,"PL"
"saveliy","savielly tartakower","Poland","Man",100,1,"PL"
"sbigneus","zbigniew danek","Poland","Man",100,1,"PL"
"schlomo","schlomo lajtman","Poland","Man",100,1,"PL"
"scholastyka","scholastyka borejsza","Poland","Woman",100,1,"PL"
"scipio","michał scipio del campo","Poland","Man",100,1,"PL"
"sebastian","sebastian salata","Poland","Man",100,212,"PL"
"sedzimir","tony halik","Poland","Man",100,2,"PL"
"selim","selim chazbijewicz","Poland","Man",100,3,"PL"
"selma","selma kronold","Poland","Woman",100,1,"PL"
"semen","semen haiuk","Poland","Man",100,1,"PL"
"semyon","semyon polotsky","Poland","Man",100,2,"PL"
"sera","sera anstadt","Poland","Woman",100,1,"PL"
"serafim","serafim żeleźniakowicz","Poland","Man",100,1,"PL"
"serafin","serafin szota","Poland","Man",100,2,"PL"
"serge","serge creator","Poland","Man",100,4,"PL"
"sergej","sergej dmitrijev","Poland","Man",100,1,"PL"
"sergey","sergej dmitrijev","Poland","Man",100,6,"PL"
"sergio","sérgio batata","Poland","Man",100,1,"PL"
"sergius","sergius majle","Poland","Man",100,1,"PL"
"sergiusz","piotr walentynowicz","Poland","Man",100,44,"PL"
"serhii","sergiy krykun","Poland","Man",100,1,"PL"
"severin","severin eisenberger","Poland","Man",100,1,"PL"
"severyn","severyn ashkenazy","Poland","Man",100,1,"PL"
"seweryn","seweryn michalski","Poland","Man",100,64,"PL"
"seweryna","seweryna wysłouch","Poland","Woman",100,7,"PL"
"shabtai","shabtai drucker","Poland","Man",100,1,"PL"
"shalom","shalom cholawski","Poland","Man",100,4,"PL"
"shane","shane parker","Poland","Man",100,1,"PL"
"shaye","shaye faygenboym","Poland","Man",100,1,"PL"
"sheran","sheran yeini","Poland","Man",100,1,"PL"
"shimon","shimon ratner","Poland","Man",100,1,"PL"
"shlomo","shlomo lubetkin","Poland","Man",100,6,"PL"
"shlomo zalman","solomon joachim halberstam","Poland","Man",100,1,"PL"
"shmuel","shmuel eisenstadt","Poland","Man",100,2,"PL"
"sidney","sidney polak","Poland","Man",100,1,"PL"
"sidonia","sidonia błasińska","Poland","Woman",100,2,"PL"
"sieciech","sieciech","Poland","Man",100,1,"PL"
"siegfried","zygfryd von boock","Poland","Man",100,1,"PL"
"siegmund","siegmund glücksmann","Poland","Man",100,2,"PL"
"siemomysl","siemomysł","Poland","Man",100,1,"PL"
"siemowit","siemowit muszyński","Poland","Man",100,2,"PL"
"siergiej","siergiej buszew","Poland","Man",100,2,"PL"
"sigismondo","zygmunt bośniacki","Poland","Man",100,1,"PL"
"sigismund","sigismund gargas","Poland","Man",100,3,"PL"
"sigmund","sigmund lipinsky","Poland","Man",100,3,"PL"
"silvana","silvana chojnowski","Poland","Woman",100,1,"PL"
"simcha","simhah pinsker","Poland","Man",100,2,"PL"
"simhah","simhah pinsker","Poland","Man",100,2,"PL"
"simon","simon gutman","Poland","Man",100,13,"PL"
"simona","simona kossak","Poland","Woman",100,1,"PL"
"sixtus","sykstus olesik","Poland","Man",100,1,"PL"
"slawa","sława olga osuch","Poland","Woman",100,7,"PL"
"slawoj","sławoj ostrowski","Poland","Man",100,2,"PL"
"slawomir","przemyslaw gawronski","Poland","Man",100,456,"PL"
"slawomira","sławomira walczewska","Poland","Woman",100,14,"PL"
"slawosz","sławosz szydłowski","Poland","Man",100,2,"PL"
"sobieslaw","sobiesław zbierski","Poland","Man",100,3,"PL"
"sofia","sophia of halshany","Poland","Woman",100,6,"PL"
"sokrates","sokrates starynkiewicz","Poland","Man",100,1,"PL"
"sol","sol rosenberg","Poland","Man",100,1,"PL"
"solange","solange olszewska","Poland","Woman",100,1,"PL"
"solomon","solomon joachim halberstam","Poland","Man",100,6,"PL"
"sonia","sonia cotelle","Poland","Woman",100,16,"PL"
"sonja","sonja nissenbaum","Poland","Woman",100,1,"PL"
"sophia","sophia of halshany","Poland","Woman",100,1,"PL"
"sophie","sophia of halshany","Poland","Woman",100,1,"PL"
"spasimir","spasimir domaradzki","Poland","Man",100,1,"PL"
"spiritual father","paweł mazanka","Poland","Man",100,2,"PL"
"spytek","spytek of melsztyn","Poland","Man",100,1,"PL"
"stan","stan pilecki","Poland","Man",100,1,"PL"
"stanislao","stanislaus of szczepanów","Poland","Man",100,2,"PL"
"stanislas","stanislaw reichan","Poland","Man",100,6,"PL"
"stanislau","stanisław kazuro","Poland","Man",100,1,"PL"
"stanislaus","estanislao polono","Poland","Man",100,15,"PL"
"stanislav","stanisław czyrwiński","Poland","Man",100,9,"PL"
"stanislavs","staņislavs petkēvičs","Poland","Man",100,1,"PL"
"stanislaw","stanislaw wabnic","Poland","Man",100,7,"PL"
"stanislaw ludwik","stanisław zybowski","Poland","Man",100,2,"PL"
"stanislawa","stanisława lis","Poland","Woman",100,150,"PL"
"stanley","stanley haidasz","Poland","Man",100,4,"PL"
"stasys","stasys eidrigevičius","Poland","Man",100,3,"PL"
"stefan","stefan jellenta","Poland","Man",100,865,"PL"
"stefania","stefania walasek","Poland","Woman",99.5,200,"PL"
"stefano","stefano elia marchetti","Poland","Man",100,1,"PL"
"steffen","steffen möller","Poland","Man",100,1,"PL"
"stella","stella maria szacherska","Poland","Woman",100,5,"PL"
"stepan","stepan fedak","Poland","Man",100,4,"PL"
"stephan","stephan ross","Poland","Man",100,8,"PL"
"stephane","stefan marian terlikowski","Poland","Man",100,3,"PL"
"stephanie","stephanie dominikovna radziwill","Poland","Woman",100,4,"PL"
"stephen","stephen mizwa","Poland","Man",100,2,"PL"
"steve","steve bartkowski","Poland","Man",100,1,"PL"
"stojslaw","stosław łaguna","Poland","Man",100,1,"PL"
"stuart","stuart musialik","Poland","Man",100,1,"PL"
"susanna","susanna jara","Poland","Woman",100,1,"PL"
"suzan","suzan giżyńska","Poland","Woman",100,1,"PL"
"suzanna","suzanna von nathusius","Poland","Woman",100,1,"PL"
"svetlana","svetlana chervonnaya","Poland","Woman",100,2,"PL"
"swietoslawa","świętosława of poland","Poland","Woman",100,1,"PL"
"syarhey","siarhei prytytski","Poland","Man",100,2,"PL"
"sybilla","sybilla rostek","Poland","Woman",100,1,"PL"
"sylvain","sylvain oskwarek","Poland","Man",100,1,"PL"
"sylvia","sylvia kollek","Poland","Woman",100,3,"PL"
"sylvie","sylvie guedel","Poland","Woman",100,1,"PL"
"sylweriusz","sylweriusz królak","Poland","Man",100,2,"PL"
"sylwester","sylwester bartosik","Poland","Man",100,93,"PL"
"sylwia","sylwia mozia","Poland","Woman",100,178,"PL"
"sylwin","jakub prauzner-bechcicki","Poland","Man",100,1,"PL"
